DM_st0,LFM_st0,DM_all,LFM_all,file,pp,condition,ans,att,acc
0.0026618533,0.82899773,0.0029680554,0.16537233,pp49_control_ans0_att20_acc95.csv,49,control,0,20,95
0.015732834,0.005128335,0.6005999,0.378539,pp335_control_ans0_att20_acc90.csv,335,control,0,20,90
0.0025302907,0.008473246,0.21973898,0.76925755,pp17_control_ans0_att19_acc66.csv,17,control,0,19,66
0.44365466,0.15520619,0.26600996,0.1351292,pp322_guess_ans0_att19_acc72.csv,322,guess,0,19,72
0.124404,0.3769051,0.13722748,0.36146343,pp301_control_ans0_att17_acc60.csv,301,control,0,17,60
0.0015896362,0.39138713,0.002664209,0.60435903,pp261_control_ans0_att18_acc68.csv,261,control,0,18,68
0.012860825,0.37834573,0.011827714,0.59696573,pp458_guess_ans0_att20_acc79.csv,458,guess,0,20,79
0.011438645,0.021546029,0.055515997,0.9114994,pp495_control_ans0_att19_acc82.csv,495,control,0,19,82
0.2916014,0.41079235,0.11594138,0.18166491,pp152_guess_ans0_att20_acc77.csv,152,guess,0,20,77
0.4362364,0.103370346,0.35483897,0.10555428,pp196_guess_ans0_att20_acc67.csv,196,guess,0,20,67
